년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시
2004,12,09,59943,58058,46387,11671,25.2,2004/12/09(23:00)
2004,12,08,59943,58058,46265,11793,25.5,2004/12/08(23:00)
2004,12,07,59943,57948,46401,11547,24.9,2004/12/07(19:00)
2004,12,06,59943,58080,46307,11773,25.4,2004/12/06(19:00)
2004,12,05,59943,57368,41223,16145,39.2,2004/12/05(23:00)
2004,12,04,59943,57370,42651,14719,34.5,2004/12/04(23:00)
2004,12,03,59943,57472,45178,12294,27.2,2004/12/03(23:00)
2004,12,02,59943,57730,45878,11852,25.8,2004/12/02(23:00)
2004,12,01,59943,57730,46150,11580,25.1,2004/12/01(23:00)
2004,11,30,59943,57780,46241,11539,25,2004/11/30(23:00)
2004,11,29,59129,58849,45910,12539,27.3,2004/11/29(23:00)
2004,11,28,59129,57741,40717,17024,41.8,2004/11/28(23:00)
2004,11,27,59129,57703,42870,14833,34.6,2004/11/27(01:00)
2004,11,26,59129,58063,45776,12287,26.8,2004/11/26(23:00)
2004,11,25,59129,57792,45420,12372,27.2,2004/11/25(23:00)
2004,11,24,59129,56984,45550,11434,25.1,2004/11/24(23:00)
2004,11,23,59129,56784,45794,10990,24,2004/11/23(23:00)
2004,11,22,59129,56784,45445,11339,25,2004/11/22(23:00)
2004,11,21,59129,55934,40224,15710,39.1,2004/11/21(23:00)
2004,11,20,59129,55848,42809,13039,30.5,2004/11/20(23:00)
2004,11,19,59129,54789,45062,9727,21.6,2004/11/19(23:00)
2004,11,18,59129,54789,45183,9606,21.3,2004/11/18(23:00)
2004,11,17,59129,53865,45340,8525,18.8,2004/11/17(23:00)
2004,11,16,59129,53865,45322,8543,18.8,2004/11/16(19:00)
2004,11,15,59129,53817,45572,8245,18.1,2004/11/15(19:00)
2004,11,14,59129,53456,39781,13675,34.4,2004/11/14(01:00)
2004,11,13,59129,53717,42256,11461,27.1,2004/11/13(23:00)
2004,11,12,59129,53097,44745,8352,18.7,2004/11/12(23:00)
2004,11,11,59129,53114,44330,8784,19.8,2004/11/11(23:00)
2004,11,10,59129,52840,44065,8775,19.9,2004/11/10(23:00)
2004,11,09,59129,53021,44231,8790,19.9,2004/11/09(17:00)
2004,11,08,59129,53663,44661,9002,20.2,2004/11/08(19:00)
2004,11,07,59129,53326,38822,14504,37.4,2004/11/07(23:00)
2004,11,06,59129,53444,41418,12026,29,2004/11/06(23:00)
2004,11,05,59129,52913,44047,8866,20.1,2004/11/05(19:00)
2004,11,04,59129,53313,44401,8912,20.1,2004/11/04(19:00)
2004,11,03,59129,53290,44226,9064,20.5,2004/11/03(23:00)
2004,11,02,59129,52432,44409,8023,18.1,2004/11/02(19:00)
2004,11,01,59129,52432,43655,8777,20.1,2004/11/01(19:00)
2004,10,31,59129,51698,38285,13413,35,2004/10/31(23:00)
2004,10,30,59129,51647,40659,10988,27,2004/10/30(23:00)
2004,10,29,59129,51913,43129,8784,20.4,2004/10/29(19:00)
2004,10,28,59129,51858,43869,7989,18.2,2004/10/28(19:00)
2004,10,27,59129,51534,43601,7933,18.2,2004/10/27(23:00)
2004,10,26,59129,51556,44272,7284,16.5,2004/10/26(19:00)
2004,10,25,59129,51987,43891,8096,18.4,2004/10/25(19:00)
2004,10,24,59129,51834,38251,13583,35.5,2004/10/24(23:00)
2004,10,23,59129,51834,40868,10966,26.8,2004/10/23(23:00)
2004,10,22,59129,52077,43106,8971,20.8,2004/10/22(23:00)
2004,10,21,59129,51919,43757,8162,18.7,2004/10/21(19:00)
2004,10,20,59129,51799,43037,8762,20.4,2004/10/20(23:00)
2004,10,19,59129,50815,43532,7283,16.7,2004/10/19(19:00)
2004,10,18,59129,51269,43027,8242,19.2,2004/10/18(19:00)
2004,10,17,59129,51269,37717,13025,34.5,2004/10/17(23:00)
2004,10,16,59129,51225,40224,11001,27.3,2004/10/16(23:00)
2004,10,15,59129,51869,42771,9098,21.3,2004/10/15(23:00)
2004,10,14,59129,50758,43089,7669,17.8,2004/10/14(23:00)
2004,10,13,59129,50837,42573,8264,19.4,2004/10/13(23:00)
2004,10,12,59129,50815,42769,8046,18.8,2004/10/12(19:00)
2004,10,11,59129,50862,43191,7671,17.8,2004/10/11(20:00)
2004,10,10,59129,50444,36952,13492,36.5,2004/10/10(23:00)
2004,10,09,59129,50319,39498,10821,27.4,2004/10/09(23:00)
2004,10,08,59129,50617,43098,7519,17.4,2004/10/08(20:00)
2004,10,07,59129,49988,43244,6744,15.6,2004/10/07(19:00)
2004,10,06,59129,49988,42689,7301,17.1,2004/10/06(20:00)
2004,10,05,59129,50566,43035,7531,17.5,2004/10/05(20:00)
2004,10,04,59129,50182,42683,7499,17.6,2004/10/04(20:00)
2004,10,03,59129,50687,37159,13528,36.4,2004/10/03(23:00)
2004,10,02,59129,50744,39098,11646,29.8,2004/10/02(23:00)
2004,10,01,59129,51843,41007,10836,26.4,2004/10/01(20:00)
2004,09,30,59129,53953,37811,16142,42.7,2004/09/30(20:00)
2004,09,29,59129,54418,31357,23061,73.5,2004/09/29(23:00)
2004,09,28,59129,52870,28783,24087,83.7,2004/09/28(23:00)
2004,09,27,59129,52870,30354,22516,74.2,2004/09/27(01:00)
2004,09,26,59129,52870,34265,18605,54.3,2004/09/26(23:00)
2004,09,25,59129,52915,37974,14941,39.3,2004/09/25(12:00)
2004,09,24,59129,53688,42841,10847,25.3,2004/09/24(20:00)
2004,09,23,59129,53437,43671,9766,22.4,2004/09/23(20:00)
2004,09,22,59129,53605,43231,10374,24,2004/09/22(20:00)
2004,09,21,59129,53852,43588,10264,23.5,2004/09/21(20:00)
2004,09,20,59129,53041,43493,9548,22,2004/09/20(20:00)
2004,09,19,59129,52839,37165,15674,42.2,2004/09/19(20:00)
2004,09,18,59129,52943,42709,10234,24,2004/09/18(12:00)
2004,09,17,59129,53257,46566,6691,14.4,2004/09/17(15:00)
2004,09,16,59129,53597,46177,7420,16.1,2004/09/16(20:00)
2004,09,15,59129,53107,45571,7536,16.5,2004/09/15(20:00)
2004,09,14,59129,52686,45342,7344,16.2,2004/09/14(20:00)
2004,09,13,59129,52297,44751,7546,16.9,2004/09/13(20:00)
2004,09,12,59129,52080,37337,14743,39.5,2004/09/12(21:00)
2004,09,11,59129,51126,39784,11342,28.5,2004/09/11(12:00)
2004,09,10,59129,53313,43683,96300,22,2004/09/10(15:00)
2004,09,09,59129,53571,44583,8988,20.2,2004/09/09(20:00)
2004,09,08,59129,53691,44370,9321,21,2004/09/08(17:00)
2004,09,07,59129,53691,43830,9861,22.5,2004/09/07(20:00)
2004,09,06,59129,53682,45493,8189,18,2004/09/06(20:00)
2004,09,05,59129,53782,38145,15637,41,2004/09/05(20:00)
2004,09,04,59129,53939,42686,11253,26.4,2004/09/04(15:00)
2004,09,03,59129,54110,45438,8672,19.1,2004/09/03(15:00)
2004,09,02,59129,54553,46060,8493,18.4,2004/09/02(15:00)
2004,09,01,59129,55249,46594,8655,18.6,2004/09/01(15:00)
2004,08,31,59129,58260,47045,11215,23.8,2004/08/31(15:00)
2004,08,30,59129,57664,46686,10978,23.5,2004/08/30(17:00)
2004,08,29,59129,57921,38850,19071,49.1,2004/08/29(21:00)
2004,08,28,59129,58533,41393,17140,41.4,2004/08/28(12:00)
2004,08,27,59129,58271,45653,12618,27.6,2004/08/27(15:00)
2004,08,26,59129,58380,45207,13173,29.1,2004/08/26(15:00)
2004,08,25,59129,58399,45348,13051,28.8,2004/08/25(15:00)
2004,08,24,59129,58469,44796,13673,30.5,2004/08/24(16:00)
2004,08,23,59129,58240,43413,14827,34.2,2004/08/23(15:00)
2004,08,22,59129,58318,36519,21799,59.7,2004/08/22(21:00)
2004,08,21,59129,58089,41450,16639,40.1,2004/08/21(12:00)
2004,08,20,59129,58089,44228,13861,31.3,2004/08/20(12:00)
2004,08,19,59129,58318,43971,14347,32.6,2004/08/19(12:00)
2004,08,18,59129,58318,47295,11023,23.3,2004/08/18(12:00)
2004,08,17,59129,58307,48673,9634,19.8,2004/08/17(12:00)
2004,08,16,59129,58677,48001,10676,22.2,2004/08/16(12:00)
2004,08,15,59129,57835,39399,18436,46.8,2004/08/15(21:00)
2004,08,14,59129,57965,46073,11892,25.8,2004/08/14(12:00)
2004,08,13,59129,58392,51184,7208,14.1,2004/08/13(12:00)
2004,08,12,59129,58541,50487,8054,16,2004/08/12(12:00)
2004,08,11,59129,58357,50100,8257,16.5,2004/08/11(12:00)
2004,08,10,59129,58029,50795,7234,14.2,2004/08/10(12:00)
2004,08,09,59129,58021,49819,8202,16.5,2004/08/09(17:00)
2004,08,08,59129,57132,41690,15442,37,2004/08/08(21:00)
2004,08,07,59129,57132,46279,10853,23.5,2004/08/07(12:00)
2004,08,06,59129,58077,48856,9221,18.9,2004/08/06(15:00)
2004,08,05,59129,57087,47392,9695,20.5,2004/08/05(15:00)
2004,08,04,59129,58077,45731,12346,27,2004/08/04(15:00)
2004,08,03,59129,58077,43888,14189,32.3,2004/08/03(15:00)
2004,08,02,59129,58135,43118,15017,34.8,2004/08/02(15:00)
2004,08,01,59129,56561,39349,17212,43.9,2004/08/01(21:00)
2004,07,31,59129,56451,44749,11702,26.2,2004/07/31(12:00)
2004,07,30,59129,57178,50759,6419,12.6,2004/07/30(15:00)
2004,07,29,59129,57528,51264,6264,12.2,2004/07/29(15:00)
2004,07,28,58129,57052,51227,5825,11.4,2004/07/28(15:00)
2004,07,27,58129,55960,49736,6224,12.5,2004/07/27(12:00)
2004,07,26,58129,55869,48756,7113,14.6,2004/07/26(12:00)
2004,07,25,58129,56294,39760,16534,41.6,2004/07/25(21:00)
2004,07,24,58129,56728,46076,10652,23.1,2004/07/24(12:00)
2004,07,23,58129,57254,50167,7087,14.1,2004/07/23(15:00)
2004,07,22,58129,57487,49704,7783,15.7,2004/07/22(15:00)
2004,07,21,58129,56822,48880,7942,16.2,2004/07/21(17:00)
2004,07,20,58129,56442,47511,8931,18.8,2004/07/20(12:00)
2004,07,19,58129,56442,46608,9834,21.1,2004/07/19(15:00)
2004,07,18,58129,54132,38551,15581,40.4,2004/07/18(21:00)
2004,07,17,58129,53912,39544,14368,36.3,2004/07/17(21:00)
2004,07,16,58129,53774,46023,7751,16.8,2004/07/16(15:00)
2004,07,15,58129,54458,45245,9213,20.4,2004/07/15(17:00)
2004,07,14,58129,54488,45286,9202,20.3,2004/07/14(17:00)
2004,07,13,58129,53963,44875,9088,20.3,2004/07/13(15:00)
2004,07,12,58129,54225,45145,9080,20.1,2004/07/12(15:00)
2004,07,11,57328,53203,37054,16149,43.6,2004/07/11(21:00)
2004,07,10,57328,53836,41626,12210,29.3,2004/07/10(12:00)
2004,07,09,57328,54225,44954,9271,20.6,2004/07/09(15:00)
2004,07,08,57328,54089,43850,10239,23.4,2004/07/08(15:00)
2004,07,07,57328,54265,43965,10300,23.4,2004/07/07(15:00)
2004,07,06,57328,53881,45705,8176,17.9,2004/07/06(17:00)
2004,07,05,57328,53796,43834,9962,22.7,2004/07/05(17:00)
2004,07,04,57328,52470,36176,16294,45,2004/07/04(21:00)
2004,07,03,57328,51163,42381,8782,20.7,2004/07/03(15:00)
2004,07,02,57328,52412,44135,8277,18.8,2004/07/02(15:00)
2004,07,01,57328,52398,44998,7400,16.4,2004/07/01(15:00)
2004,06,30,56980,52863,45538,7325,16.1,2004/06/30(15:00)
2004,06,29,56980,53044,44489,8555,19.2,2004/06/29(15:00)
2004,06,28,56980,52779,45087,7692,17.1,2004/06/28(15:00)
2004,06,27,56980,51863,37019,14844,40.1,2004/06/27(21:00)
2004,06,26,56980,50653,41521,9132,22,2004/06/26(12:00)
2004,06,25,56980,51417,44779,6638,14.8,2004/06/25(15:00)
2004,06,24,56980,51324,45937,5387,11.7,2004/06/24(15:00)
2004,06,23,56980,50301,45167,5134,11.4,2004/06/23(17:00)
2004,06,22,56980,50131,44307,5824,13.1,2004/06/22(17:00)
2004,06,21,56980,49763,43252,6511,15.1,2004/06/21(15:00)
2004,06,20,56980,49137,36868,12269,33.3,2004/06/20(21:00)
2004,06,19,56980,48143,39662,8481,21.4,2004/06/19(12:00)
2004,06,18,56980,51370,43696,7674,17.6,2004/06/18(17:00)
2004,06,17,56980,52223,42506,9717,22.9,2004/06/17(15:00)
2004,06,16,56980,51491,45516,5975,13.1,2004/06/16(15:00)
2004,06,15,56980,50838,45708,5130,11.2,2004/06/15(15:00)
2004,06,14,56980,50725,45010,5715,12.7,2004/06/14(15:00)
2004,06,13,56980,50041,36705,13336,36.3,2004/06/13(21:00)
2004,06,12,56980,51043,42168,8875,21,2004/06/12(12:00)
2004,06,11,56980,51443,45438,6005,13.2,2004/06/11(15:00)
2004,06,10,56980,50881,44687,6194,13.9,2004/06/10(17:00)
2004,06,09,56980,50208,43276,6932,16,2004/06/09(15:00)
2004,06,08,56980,49671,42235,7436,17.6,2004/06/08(15:00)
2004,06,07,56980,49251,42679,6572,15.4,2004/06/07(15:00)
2004,06,06,56980,49790,36077,13713,38,2004/06/06(21:00)
2004,06,05,56980,49282,41534,7748,18.7,2004/06/05(12:00)
2004,06,04,56980,51744,44964,6780,15.1,2004/06/04(15:00)
2004,06,03,56980,51379,44212,7167,16.2,2004/06/03(17:00)
2004,06,02,56980,51669,42777,8892,20.8,2004/06/02(15:00)
2004,06,01,56980,52252,41816,10436,25,2004/06/01(15:00)
2004,05,31,56980,52252,41263,10989,26.6,2004/05/31(15:00)
2004,05,30,56980,52157,35648,16509,46.3,2004/05/30(21:00)
2004,05,29,56980,50868,40072,10796,26.9,2004/05/29(12:00)
2004,05,28,56980,51868,42333,9535,22.5,2004/05/28(17:00)
2004,05,27,56980,52598,42367,10231,24.1,2004/05/27(21:00)
2004,05,26,56980,53011,38819,14192,36.6,2004/05/26(23:00)
2004,05,25,56980,53146,41592,11554,27.8,2004/05/25(21:00)
2004,05,24,56980,52685,41530,11155,26.9,2004/05/24(21:00)
2004,05,23,56980,51313,36195,15118,41.8,2004/05/23(23:00)
2004,05,22,56980,50385,38516,11869,30.8,2004/05/22(23:00)
2004,05,21,56980,51502,41321,10181,24.6,2004/05/21(21:00)
2004,05,20,56980,50977,41913,9064,21.6,2004/05/20(21:00)
2004,05,19,56980,50652,41503,9149,22,2004/05/19(21:00)
2004,05,18,56980,50686,41559,9127,22,2004/05/18(21:00)
2004,05,17,56980,50581,41627,8954,21.5,2004/05/17(23:00)
2004,05,16,56980,49307,36588,12719,34.8,2004/05/16(23:00)
2004,05,15,56980,48936,39351,9585,24.4,2004/05/15(23:00)
2004,05,14,56980,48738,41281,7457,18.1,2004/05/14(21:00)
2004,05,13,56980,48162,41766,6396,15.3,2004/05/13(23:00)
2004,05,12,56980,48146,41871,6275,15,2004/05/12(23:00)
2004,05,11,56980,48024,41700,6324,15.2,2004/05/11(21:00)
2004,05,10,56980,47633,41871,5762,13.8,2004/05/10(23:00)
2004,05,09,56980,46966,37244,9722,26.1,2004/05/09(23:00)
2004,05,08,56980,44937,38971,5966,15.3,2004/05/08(23:00)
2004,05,07,56980,46783,41161,5622,13.7,2004/05/07(21:00)
2004,05,06,56980,47789,41594,6195,14.9,2004/05/06(21:00)
2004,05,05,56980,48781,39034,9747,25,2004/05/05(23:00)
2004,05,04,56980,49155,41360,7795,18.8,2004/05/04(23:00)
2004,05,03,56980,49380,41886,7494,17.9,2004/05/03(23:00)
2004,05,02,56980,49426,36389,13037,35.8,2004/05/02(23:00)
2004,05,01,56980,49400,36621,12779,34.9,2004/05/01(23:00)
2004,04,30,56980,49094,41060,8034,19.6,2004/04/30(23:00)
2004,04,29,56980,49270,41911,7359,17.6,2004/04/29(23:00)
2004,04,28,56980,48925,42107,6818,16.2,2004/04/28(23:00)
2004,04,27,56980,48168,43065,5103,11.8,2004/04/27(23:00)
2004,04,26,56980,48168,42562,5606,13.2,2004/04/26(23:00)
2004,04,25,56980,48540,36895,11645,31.6,2004/04/25(23:00)
2004,04,24,56980,48810,39618,9192,23.2,2004/04/24(23:00)
2004,04,23,56980,50046,41533,8513,20.5,2004/04/23(23:00)
2004,04,22,56980,49382,41781,7601,18.2,2004/04/22(21:00)
2004,04,21,56980,49009,41156,7853,19.1,2004/04/21(21:00)
2004,04,20,56980,49093,41250,7843,19,2004/04/20(21:00)
2004,04,19,56980,49255,41682,7573,18.2,2004/04/19(23:00)
2004,04,18,56980,48865,36115,12750,35.3,2004/04/18(23:00)
2004,04,17,56980,48865,38695,10170,26.3,2004/04/17(23:00)
2004,04,16,56980,50249,41151,9098,22.1,2004/04/16(23:00)
2004,04,15,56980,50694,39718,10976,27.6,2004/04/15(23:00)
2004,04,14,56980,50344,41381,8963,21.7,2004/04/14(23:00)
2004,04,13,56980,51239,41669,9570,23,2004/04/13(23:00)
2004,04,12,56980,50737,41777,8960,21.4,2004/04/12(23:00)
2004,04,11,56980,49486,36994,12492,33.8,2004/04/11(23:00)
2004,04,10,56980,49412,39924,9488,23.8,2004/04/10(23:00)
2004,04,09,56980,50494,42511,7983,18.8,2004/04/09(23:00)
2004,04,08,56980,52003,43276,8727,20.2,2004/04/08(23:00)
2004,04,07,56980,52100,43447,8653,19.9,2004/04/07(23:00)
2004,04,06,56980,51350,43132,8218,19.1,2004/04/06(23:00)
2004,04,05,56980,50312,39963,10349,25.9,2004/04/05(23:00)
2004,04,04,56980,49539,38420,11119,28.9,2004/04/04(01:00)
2004,04,03,56980,49539,40810,8729,21.4,2004/04/03(23:00)
2004,04,02,56980,50874,43489,7385,17,2004/04/02(23:00)
2004,04,01,56980,51431,43240,8191,18.9,2004/04/01(23:00)
2004,03,31,56980,51231,43029,8202,19.1,2004/03/31(23:00)
2004,03,30,56980,51079,43162,7917,18.3,2004/03/30(23:00)
2004,03,29,56980,50750,42609,8141,19.1,2004/03/29(23:00)
2004,03,28,56980,50073,38162,11911,31.2,2004/03/28(23:00)
2004,03,27,56980,50542,40967,9575,23.4,2004/03/27(23:00)
2004,03,26,56980,50782,43433,7349,16.9,2004/03/26(23:00)
2004,03,25,56980,51054,43833,7221,16.5,2004/03/25(23:00)
2004,03,24,56980,50677,43755,6922,15.8,2004/03/24(23:00)
2004,03,23,56980,50107,43684,6423,14.7,2004/03/23(23:00)
2004,03,22,56980,49957,43685,6272,14.4,2004/03/22(23:00)
2004,03,21,56980,49189,39080,10109,25.9,2004/03/21(01:00)
2004,03,20,56951,49355,41587,7768,18.7,2004/03/20(23:00)
2004,03,19,56951,51557,44387,7170,16.2,2004/03/19(23:00)
2004,03,18,56951,51543,44818,6725,15,2004/03/18(23:00)
2004,03,17,56501,52190,44567,7623,17.1,2004/03/17(23:00)
2004,03,16,56501,52045,43034,9011,20.9,2004/03/16(23:00)
2004,03,15,56501,51724,43685,8039,18.4,2004/03/15(23:00)
2004,03,14,56501,50284,39550,10734,27.1,2004/03/14(23:00)
2004,03,13,56501,51076,41687,9389,22.5,2004/03/13(23:00)
2004,03,12,56501,51035,43975,7060,16.1,2004/03/12(23:00)
2004,03,11,56501,51785,44268,7517,17,2004/03/11(23:00)
2004,03,10,56501,51260,44074,7186,16.3,2004/03/10(23:00)
2004,03,09,56501,51784,44825,6959,15.5,2004/03/09(23:00)
2004,03,08,56501,51512,45251,6261,13.8,2004/03/08(23:00)
2004,03,07,56501,50114,42573,7541,17.7,2004/03/07(01:00)
2004,03,06,56501,49354,43745,5609,12.8,2004/03/06(24:00)
2004,03,05,56501,50635,44976,5659,12.6,2004/03/05(23:00)
2004,03,04,56494,50017,45460,4557,10,2004/03/04(23:00)
2004,03,03,56494,50528,45406,5122,11.3,2004/03/03(23:00)
2004,03,02,56494,49999,44929,5070,11.3,2004/03/02(23:00)
2004,03,01,56494,49520,41122,8398,20.4,2004/03/01(24:00)
2004,02,29,56494,49504,40097,9407,23.5,2004/02/29(01:00)
2004,02,28,56494,50496,42409,8087,19.1,2004/02/28(01:00)
2004,02,27,56494,51371,44466,6905,15.5,2004/02/27(23:00)
2004,02,26,56494,51371,44887,6484,14.4,2004/02/26(23:00)
2004,02,25,56494,50640,44329,6311,14.2,2004/02/25(23:00)
2004,02,24,56494,50623,44294,6329,14.3,2004/02/24(23:00)
2004,02,23,56494,50633,44484,6149,13.8,2004/02/23(23:00)
2004,02,22,56494,49737,39506,10231,25.9,2004/02/22(24:00)
2004,02,21,56494,50613,40720,9893,24.3,2004/02/21(23:00)
2004,02,20,56494,51569,43367,8202,18.9,2004/02/20(23:00)
2004,02,19,56494,51579,44216,7363,16.7,2004/02/19(23:00)
2004,02,18,56494,51850,44345,7505,16.9,2004/02/18(23:00)
2004,02,17,56494,51850,44604,7246,16.2,2004/02/17(23:00)
2004,02,16,56494,52029,44552,7477,16.8,2004/02/16(23:00)
2004,02,15,56494,51366,41682,9684,23.2,2004/02/15(01:00)
2004,02,14,55989,51577,42918,8659,20.2,2004/02/14(24:00)
2004,02,13,55989,52199,44666,7533,16.9,2004/02/13(23:00)
2004,02,12,55989,52199,45300,6899,15.2,2004/02/12(24:00)
2004,02,11,55989,52199,45113,7086,15.7,2004/02/11(23:00)
2004,02,10,55989,52082,45583,6499,14.3,2004/02/10(24:00)
2004,02,09,55989,52002,45599,6403,14,2004/02/09(24:00)
2004,02,08,55989,50965,43065,7900,18.3,2004/02/08(01:00)
2004,02,07,55989,51507,44726,6781,15.2,2004/02/07(01:00)
2004,02,06,55989,51772,46148,5624,12.2,2004/02/06(24:00)
2004,02,05,55989,51772,46387,5385,11.6,2004/02/05(24:00)
2004,02,04,55989,51216,45797,5419,11.8,2004/02/04(24:00)
2004,02,03,55989,51223,46104,5119,11.1,2004/02/03(24:00)
2004,02,02,55989,51329,45834,5495,12,2004/02/02(24:00)
2004,02,01,55989,50212,41681,8531,20.5,2004/02/01(01:00)
2004,01,31,55989,50532,43758,6774,15.5,2004/01/31(01:00)
2004,01,30,55989,51075,45278,5797,12.8,2004/01/30(24:00)
2004,01,29,55989,51534,45711,5823,12.7,2004/01/29(24:00)
2004,01,28,55989,51775,45732,6043,13.2,2004/01/28(24:00)
2004,01,27,55989,51775,46222,5553,12,2004/01/27(19:00)
2004,01,26,55989,51506,45865,5641,12.3,2004/01/26(24:00)
2004,01,25,55989,52495,40998,11497,28,2004/01/25(24:00)
2004,01,24,55989,52495,39210,13285,33.9,2004/01/24(24:00)
2004,01,23,55989,52760,36717,16043,43.7,2004/01/23(24:00)
2004,01,22,55989,52003,36384,15619,42.9,2004/01/22(01:00)
2004,01,21,55989,53030,40857,12173,29.8,2004/01/21(01:00)
2004,01,20,55989,53251,43590,9661,22.2,2004/01/20(01:00)
2004,01,19,55989,52973,45205,7768,17.2,2004/01/19(24:00)
2004,01,18,55989,52296,42447,9849,23.2,2004/01/18(01:00)
2004,01,17,55989,52652,43779,8873,20.3,2004/01/17(01:00)
2004,01,16,55989,53108,45262,7846,17.3,2004/01/16(24:00)
2004,01,15,55989,52852,45824,7028,15.3,2004/01/15(23:00)
2004,01,14,55989,53230,45811,7419,16.2,2004/01/14(24:00)
2004,01,13,55989,53076,46273,6803,14.7,2004/01/13(19:00)
2004,01,12,55989,53058,45490,7568,16.6,2004/01/12(24:00)
2004,01,11,55989,52625,41663,10962,26.3,2004/01/11(01:00)
2004,01,10,55989,52510,43103,9407,21.8,2004/01/10(01:00)
2004,01,09,55989,53049,44755,8294,18.5,2004/01/09(23:00)
2004,01,08,55989,53064,45107,7957,17.6,2004/01/08(19:00)
2004,01,07,55989,53495,44876,8619,19.2,2004/01/07(24:00)
2004,01,06,55989,52886,44261,8625,19.5,2004/01/06(24:00)
2004,01,05,55989,52896,44603,8293,18.6,2004/01/05(23:00)
2004,01,04,55989,50667,40232,10435,25.9,2004/01/04(24:00)
2004,01,03,55989,50867,41521,9346,22.5,2004/01/03(24:00)
2004,01,02,55989,52473,42136,10337,24.5,2004/01/02(24:00)
2004,01,01,55989,52717,39638,13079,33,2004/01/01(01:00)
2003,12,31,56048,53655,42526,11129,26.2,2003/12/31(01:00)
2003,12,30,56048,53655,44128,9527,21.6,2003/12/30(23:00)
2003,12,29,56048,53655,44689,8966,20.1,2003/12/29(19:00)
2003,12,28,56048,53723,42307,11416,27,2003/12/28(01:00)
2003,12,27,56048,55038,44167,10871,24.6,2003/12/27(01:00)
2003,12,26,56048,54736,45441,9295,20.5,2003/12/26(24:00)
2003,12,25,56048,54736,42751,11985,28,2003/12/25(01:00)
2003,12,24,56048,54370,44119,10251,23.2,2003/12/24(24:00)
2003,12,23,56048,54182,44990,9192,20.4,2003/12/23(23:00)
2003,12,22,56048,53582,45205,8377,18.5,2003/12/22(23:00)
2003,12,21,56048,53658,42779,10879,25.4,2003/12/21(01:00)
2003,12,20,56048,54169,44869,9300,20.7,2003/12/20(01:00)
2003,12,19,56048,54431,46134,8297,18,2003/12/19(19:00)
2003,12,18,56048,54230,45648,8582,18.8,2003/12/18(24:00)
2003,12,17,56048,53980,45315,8665,19.1,2003/12/17(23:00)
2003,12,16,56048,53980,45200,8780,19.4,2003/12/16(19:00)
2003,12,15,56048,54156,45328,8828,19.5,2003/12/15(19:00)
2003,12,14,56045,53177,41336,11841,28.6,2003/12/14(01:00)
2003,12,13,56045,53295,43287,10008,23.1,2003/12/13(01:00)
2003,12,12,56045,53762,44919,8843,19.7,2003/12/12(19:00)
2003,12,11,56045,53762,44795,8967,20,2003/12/11(19:00)
2003,12,10,56045,53762,44810,8952,20,2003/12/10(23:00)
2003,12,09,56045,53472,45375,8097,17.8,2003/12/09(19:00)
2003,12,08,56045,53330,45000,8330,18.5,2003/12/08(19:00)
2003,12,07,56045,52330,40606,11724,28.9,2003/12/07(01:00)
2003,12,06,56045,52717,41913,10804,25.8,2003/12/06(24:00)
2003,12,05,56045,53281,43461,9820,22.6,2003/12/05(23:00)
2003,12,04,56045,52433,44351,8082,18.2,2003/12/04(19:00)
2003,12,03,56045,52433,43565,8868,20.4,2003/12/03(23:00)
2003,12,02,56045,52233,43297,8936,20.6,2003/12/02(19:00)
2003,12,01,56045,52362,43028,9334,21.7,2003/12/01(23:00)
2003,11,30,56045,52006,38289,13717,35.8,2003/11/30(01:00)
2003,11,29,56045,52264,40352,11912,29.5,2003/11/29(23:00)
2003,11,28,56045,53150,42614,10536,24.7,2003/11/28(23:00)
2003,11,27,56045,53013,43230,9783,22.6,2003/11/27(19:00)
2003,11,26,56045,52305,43142,9163,21.2,2003/11/26(23:00)
2003,11,25,56045,51732,43579,8153,18.7,2003/11/25(19:00)
2003,11,24,56045,52311,43822,8489,19.4,2003/11/24(19:00)
2003,11,23,56045,52357,40095,12262,30.6,2003/11/23(01:00)
2003,11,22,56045,52235,41462,10773,26,2003/11/22(24:00)
2003,11,21,56045,52351,43398,8953,20.6,2003/11/21(23:00)
2003,11,20,56045,52641,42876,9765,22.8,2003/11/20(19:00)
